id,name,aliases,country,birthDate,program,list,sanction_type,sanction_reason,remarks
9aa32e80-9975-485e-8416-57dfc248c161,Blue Dhow Sarl,Blue DhowSarl; Blue Dhow Sarl; Blue Dhow-Sarl,Egypt,,UN Consolidated,UK OFSI,Travel Ban,Human rights violations,Ships and assets linked via maritime AIS data.
9701f9cc-685a-40ae-99fa-724906f9a1fa,Desert Falcon LLC,Desert FalconLLC; Desert Falcon LLC; Desert Falcon-LLC,Azerbaijan,,Canada SEMA,UN Consolidated,Travel Ban,Corruption and misappropriation of state assets,Operates in restricted sector per program rules.
d1b6bb39-3909-4aac-9cba-637fe17a252e,Azadi GmbH,AzadiGmbH; Azadi GmbH; Azadi-GmbH,Saudi Arabia,,EU CFSP,UK OFSI,Export Restrictions,Corruption and misappropriation of state assets,Ownership structure includes sanctioned shareholders.
cf5f506c-0388-47ce-b25a-e4ccfd4474da,Atlas JSC,AtlasJSC; Atlas JSC; Atlas-JSC,Saudi Arabia,,UK OFSI,UN Consolidated,Sectoral Sanctions,Cyber operations against critical infrastructure,Ownership structure includes sanctioned shareholders.
fdcb1033-2b91-4909-8bd9-2b9d4c516999,Zeynep Kuznetsov,Zeynep Kuznetsov,Egypt,1984-06,Canada SEMA,Canada SEMA,Export Restrictions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
702d641f-9840-4be0-bafc-0b56980cfa76,Blue Dhow Inc.,Blue DhowInc.; Blue Dhow Inc.; Blue Dhow-Inc.,Iraq,,Canada SEMA,OFAC SDN,Export Restrictions,Corruption and misappropriation of state assets,Operates in restricted sector per program rules.
74c57f50-822d-4dfb-9093-1549c0c0a1ef,Morteza Saleh,Morteza Saleh,Türkiye,1961-05,UK OFSI,EU CFSP,Asset Freeze,Suspected terrorism financing,Potential match requires enhanced due diligence.
30ad4532-5b37-4438-991f-96a134dbaf6c,Gulf Star BV,Gulf StarBV; Gulf Star BV; Gulf Star-BV,Iran,,OFAC SDN,UK OFSI,Asset Freeze,Involved in proliferation activities,Ships and assets linked via maritime AIS data.
0e91fddc-6a42-4d78-a292-dc0590d8d19e,Steppe Co.,SteppeCo.; Steppe Co.; Steppe-Co.,Syria,,UN Consolidated,Canada SEMA,Arms Embargo,Corruption and misappropriation of state assets,Ships and assets linked via maritime AIS data.
1501ed60-d8b6-471d-95e8-319ef878812f,Iryna Bondarenko,Iryna Bondarenko,United Arab Emirates,1997-10-27,UK OFSI,EU CFSP,Travel Ban,Human rights violations,Potential match requires enhanced due diligence.
df21f5e6-be82-470a-a627-f63386a655dc,Cedar Partners,CedarPartners; Cedar Partners; Cedar-Partners,Azerbaijan,,UN Consolidated,OFAC SDN,Export Restrictions,Cyber operations against critical infrastructure,Potential evasion via third-country intermediaries.
2c9c24c9-9217-47b2-bff2-1cc3ca5b4099,Atlas Sarl,AtlasSarl; Atlas Sarl; Atlas-Sarl,Syria,,UK OFSI,UN Consolidated,Export Restrictions,Cyber operations against critical infrastructure,Ships and assets linked via maritime AIS data.
8364b67d-0ba0-42d8-b2f3-5d32f9dd63f7,Mariya Al-Fulan,Mariya Al-Fulan,Iran,1967-10,OFAC SDN,EU CFSP,Arms Embargo,Involved in proliferation activities,Potential match requires enhanced due diligence.
3c159225-0648-436e-a73e-8de173bd08a1,Capital Gate Eastern,Capital Gate Eastern; Eastern Gate Capital; Eastern Gate-Capital; Eastern GateCapital,Azerbaijan,,UK OFSI,UN Consolidated,Arms Embargo,Cyber operations against critical infrastructure,Potential evasion via third-country intermediaries.
4987f57d-2599-493e-8ce9-49fe78a82c48,Cedar Sarl,CedarSarl; Cedar Sarl; Cedar-Sarl,Syria,,EU CFSP,Canada SEMA,Export Restrictions,Involved in proliferation activities,Operates in restricted sector per program rules.
aa0e20a4-6b99-4033-a6bf-5247ab064f1a,Dmitry Volkov,Dmitry Volkov,Iran,2001-11,UN Consolidated,UK OFSI,Sectoral Sanctions,Human rights violations,Potential match requires enhanced due diligence.
3b30b2ed-4871-48da-9953-387a1886bcf5,Northern Star Co.,Northern StarCo.; Northern Star Co.; Northern Star-Co.,Saudi Arabia,,UK OFSI,UK OFSI,Travel Ban,Suspected terrorism financing,Ships and assets linked via maritime AIS data.
7874c487-7a1d-4d0e-b5d8-f7be94b729ab,Ali Qureshi,Ali Qureshi,Iran,1984-07-27 | 1990-05,UK OFSI,UK OFSI,Asset Freeze,Involved in proliferation activities,Also known to use forged travel documents.
51c1d584-a299-4162-a86f-5c8f9065a4db,Wei Abu Karim,Wei Abu Karim,Ukraine,1983-10-03,UN Consolidated,OFAC SDN,Export Restrictions,Human rights violations,Subject owns assets in third countries.
0e675b01-e5ce-4668-9d88-8d19198fc349,Atlas LLC,AtlasLLC; Atlas LLC; Atlas-LLC,Ukraine,,EU CFSP,UN Consolidated,Export Restrictions,Involved in proliferation activities,Potential evasion via third-country intermediaries.
fd230baa-c5df-4eed-ad9d-cb12f52ff677,Desert Falcon Ltd.,Desert FalconLtd.; Desert Falcon Ltd.; Desert Falcon-Ltd.,Iran,,UN Consolidated,UK OFSI,Export Restrictions,Involved in proliferation activities,Front company for designated individual.
9b328e39-d362-46a3-a47f-8fe234708fb0,Saffron Trading,SaffronTrading; Saffron Trading; Saffron-Trading,Russia,,Canada SEMA,UN Consolidated,Travel Ban,Corruption and misappropriation of state assets,Operates in restricted sector per program rules.
026800d4-7fc4-4ea5-8dad-ba8f6fbb7315,Noor Иванов,Noor Иванов,Iraq,1995-09 | 2001-11-26,OFAC SDN,UK OFSI,Travel Ban,Human rights violations,Also known to use forged travel documents.
abbc5f88-4800-4b7e-91eb-1bd95187d2c4,Gulf Star Inc.,Gulf StarInc.; Gulf Star Inc.; Gulf Star-Inc.,Qatar,,EU CFSP,UK OFSI,Export Restrictions,Suspected terrorism financing,Potential evasion via third-country intermediaries.
2a3536d6-d193-43f5-9216-38d3b6204c32,Eastern Gate Holdings,Eastern GateHoldings; Eastern Gate Holdings; Eastern Gate-Holdings,Saudi Arabia,,UK OFSI,Canada SEMA,Arms Embargo,Corruption and misappropriation of state assets,Front company for designated individual.
661721e8-1bc5-429a-bfbc-5a43167e6b6f,Hossein Hosseini,Hossein Hosseini,Georgia,1970-02-17 | 1993-12-26,UN Consolidated,OFAC SDN,Sectoral Sanctions,Corruption and misappropriation of state assets,Potential match requires enhanced due diligence.
89a9313b-e7c6-4dcc-baee-4383ee2b8cfb,Oleksandr Shahin,Oleksandr Shahin,Türkiye,1984-10-09 | 2003-05,UN Consolidated,EU CFSP,Asset Freeze,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
d41eb055-9a75-46e8-9efe-90effe75a5a9,Наталия Yilmaz,Наталия Yilmaz,Iraq,1983-08-17,EU CFSP,UK OFSI,Arms Embargo,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
230be1ed-ea37-4803-bec9-fd87e3dfcf3e,Arman Tkachenko,Arman Tkachenko; Tkachenko Arman,Saudi Arabia,1978-03-19,UK OFSI,OFAC SDN,Sectoral Sanctions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
72bcb714-e8f0-4f78-8424-62c76713c51e,Oguz Karimi,Oguz Karimi; Oguzhan Karimi; Oğuz Karimi,Egypt,1972-06 | 1980-03-21,UN Consolidated,Canada SEMA,Asset Freeze,Suspected terrorism financing,Potential match requires enhanced due diligence.
aaa38b0c-527a-462f-b9b6-fb8f8e195570,Noor Aksoy,Noor Aksoy,China,1986-01-12,EU CFSP,Canada SEMA,Export Restrictions,Corruption and misappropriation of state assets,Potential match requires enhanced due diligence.
6a9b690c-6391-4a58-978a-b51c9520337a,Mohammad Orlov,Mohamad Orlov; Mohammad Orlov,Russia,1954 | 1966-05-05,UN Consolidated,Canada SEMA,Asset Freeze,Human rights violations,Multiple transliterations reported.
0dc7c178-ff08-4457-b07f-813cce045fc0,Sergey Petrova,Petrova Sergey; Sergey Petrova,Iran,1952-05-02,UN Consolidated,OFAC SDN,Travel Ban,Corruption and misappropriation of state assets,Multiple transliterations reported.
a2ad3d83-9049-4813-bb69-c20790b5b8ac,Fatimah Al-Sayed,Fatimah Al-Sayed,United Arab Emirates,1995-04-10,Canada SEMA,UN Consolidated,Asset Freeze,Involved in proliferation activities,Associated with front companies in multiple jurisdictions.
eae1503f-b36b-4990-9e86-c47e47ac9b74,Javad Saleh,Javad Saleh,Syria,1953-10-20,Canada SEMA,UK OFSI,Travel Ban,Human rights violations,Also known to use forged travel documents.
862f0a9f-2cca-4d54-be60-1f3b40e473a8,Yılmaz El-Sayed,Yilmaz El-Sayed; Yılmaz El-Sayed,Türkiye,1985-07-04,UK OFSI,EU CFSP,Sectoral Sanctions,Involved in proliferation activities,Also known to use forged travel documents.
d88503fc-4121-495e-9bcc-c5c3aca68c58,Mohammad Karimi,Mohamad Karimi; Mohammad Karimi,Türkiye,1976-12-22,Canada SEMA,UK OFSI,Arms Embargo,Involved in proliferation activities,Subject owns assets in third countries.
6fd9973a-3f75-4d16-916e-91c0920a2075,Noor Al-Fulan,Noor Al-Fulan,Ukraine,1994-08-18,UN Consolidated,EU CFSP,Travel Ban,Cyber operations against critical infrastructure,Subject owns assets in third countries.
34b82149-178d-4a31-8912-57a1c7c37d88,Hüda Yilmaz,Huda Yilmaz; Hüda Yilmaz; Yilmaz Hüda,Türkiye,1966-10-09,EU CFSP,Canada SEMA,Asset Freeze,Involved in proliferation activities,Multiple transliterations reported.
c2016733-9c30-4c81-970f-d4b5847b1d89,Gulf Star Holdings,Gulf StarHoldings; Gulf Star Holdings; Gulf Star-Holdings,Georgia,,EU CFSP,UN Consolidated,Sectoral Sanctions,Human rights violations,Ownership structure includes sanctioned shareholders.
1a622ea2-26ae-4ad0-bf61-de2e48da303e,Zhao Kuznetsov,Kuznetsov Zhao; Zhao Kuznetsov,Uzbekistan,1979-06,EU CFSP,UN Consolidated,Travel Ban,Human rights violations,Associated with front companies in multiple jurisdictions.
e4322427-aaa6-4e7b-a4f9-eb156732018b,Leila Tkachenko,Leila Tkachenko,Ukraine,1978,UN Consolidated,UK OFSI,Arms Embargo,Human rights violations,Also known to use forged travel documents.
6cff542e-b95d-413d-9efe-b267d3b9e9ba,Leyla Yildirim,Leyla Yildirim,Kazakhstan,1954-03-03,EU CFSP,EU CFSP,Sectoral Sanctions,Cyber operations against critical infrastructure,Multiple transliterations reported.
186d91dc-de2c-46e5-9229-397b529ab52e,Black Sea BV,Black SeaBV; Black Sea BV; Black Sea-BV,Azerbaijan,,UN Consolidated,UK OFSI,Arms Embargo,Cyber operations against critical infrastructure,Front company for designated individual.
5c949668-62d2-49e7-930a-a34d3b311a81,Leyla Tkachenko,Leyla Tkachenko; Tkachenko Leyla,Türkiye,1984-12-21,UN Consolidated,UN Consolidated,Export Restrictions,Suspected terrorism financing,Potential match requires enhanced due diligence.
0e239e54-a208-4fc5-a7fa-7abd347a6183,Nilay Sokolov,Nilay Sokolov,Iraq,1964-08-25 | 1969-12-07,UN Consolidated,UN Consolidated,Arms Embargo,Corruption and misappropriation of state assets,Subject owns assets in third countries.
06edc05b-2285-4bb9-b2e4-1cc3aabf90bb,Seda Saleh,Seda Saleh,Syria,1957-07-14,EU CFSP,Canada SEMA,Asset Freeze,Involved in proliferation activities,Multiple transliterations reported.
ad57d0c6-8008-4703-b38a-8dec967eaeff,Hassan Haddad,Hassan Haddad,Iran,1985-09-18,OFAC SDN,UK OFSI,Export Restrictions,Human rights violations,Multiple transliterations reported.
b7a9a55c-3745-4f3c-beb7-c0e05002dbd3,Mariner Co.,MarinerCo.; Mariner Co.; Mariner-Co.,Egypt,,EU CFSP,UK OFSI,Export Restrictions,Cyber operations against critical infrastructure,Ships and assets linked via maritime AIS data.
84a85e28-3549-4550-8402-b8081d42de65,Azadi Ltd.,AzadiLtd.; Azadi Ltd.; Azadi-Ltd.,Türkiye,,EU CFSP,UN Consolidated,Travel Ban,Human rights violations,Ships and assets linked via maritime AIS data.
7d2e0fab-3385-45d5-b2d1-b473e565e87c,Ayşe Qureshi,Ayse Qureshi; Ayşe Qureshi,United Arab Emirates,1996-07,UK OFSI,OFAC SDN,Asset Freeze,Human rights violations,Potential match requires enhanced due diligence.
86ed3982-6eab-4b6e-adcc-8655bed4f06a,Oguzhan Shahin,Oguzhan Shahin; Oguzhanhan Shahin; Shahin Oguzhan,Ukraine,1988-05-12,OFAC SDN,UN Consolidated,Sectoral Sanctions,Suspected terrorism financing,Associated with front companies in multiple jurisdictions.
c760c8a4-3e17-45f9-826b-72cd871db87c,Ivan Ivanov,Ivan Ivanov,Iraq,1989-08-07,OFAC SDN,UN Consolidated,Travel Ban,Human rights violations,Associated with front companies in multiple jurisdictions.
dc5e5c3f-0c18-4010-9119-22caa517c25a,Tarık Иванов,Tarik Иванов; Tarık Иванов,Iran,1951-06,Canada SEMA,Canada SEMA,Asset Freeze,Human rights violations,Associated with front companies in multiple jurisdictions.
babf02a0-9fd0-4991-b1cc-14cb2d2cc9ac,Yilmaz Petrov,Yilmaz Petrov,Kazakhstan,1958-06-01,UN Consolidated,EU CFSP,Sectoral Sanctions,Corruption and misappropriation of state assets,Also known to use forged travel documents.
e223d2e9-ba40-4086-8815-3965a6c0816c,Oguz Li,Oguz Li; Oguzhan Li,Russia,1977,Canada SEMA,OFAC SDN,Sectoral Sanctions,Involved in proliferation activities,Multiple transliterations reported.
e2702cfe-029f-494d-9606-a1a3f1716eab,Eastern Gate GmbH,Eastern GateGmbH; Eastern Gate GmbH; Eastern Gate-GmbH,Qatar,,EU CFSP,UK OFSI,Asset Freeze,Suspected terrorism financing,Front company for designated individual.
500d7f5e-50c9-45a3-9fc2-f726f537ed5b,Mariner JSC,MarinerJSC; Mariner JSC; Mariner-JSC,Saudi Arabia,,OFAC SDN,Canada SEMA,Travel Ban,Involved in proliferation activities,Potential evasion via third-country intermediaries.
647bb72a-36e6-4d4f-a7f8-e2995ebef8a0,Reza Demir,Demir Reza; Reza Demir,Saudi Arabia,1999-08-24,Canada SEMA,UK OFSI,Arms Embargo,Human rights violations,Associated with front companies in multiple jurisdictions.
f3b76272-09dd-4e2c-bc6c-0dc0d729374d,Viktor Aksoy,Viktor Aksoy,Türkiye,1968-11-07,UK OFSI,EU CFSP,Sectoral Sanctions,Corruption and misappropriation of state assets,Also known to use forged travel documents.
0067ba1f-1261-44f0-8296-e9cd885e8a32,Cedar BV,CedarBV; Cedar BV; Cedar-BV,Iran,,UN Consolidated,UN Consolidated,Arms Embargo,Suspected terrorism financing,Ships and assets linked via maritime AIS data.
3db40e3f-6219-4c33-ab0a-26c5bb08c4c9,Saffron GmbH,SaffronGmbH; Saffron GmbH; Saffron-GmbH,Türkiye,,UK OFSI,Canada SEMA,Asset Freeze,Involved in proliferation activities,Front company for designated individual.
e76e0002-0f27-43ad-be04-de97b9e71ae7,Dmitry Güdekli,Dmitry Gudekli; Dmitry Güdekli,Ukraine,1966-05-24,Canada SEMA,EU CFSP,Export Restrictions,Human rights violations,Multiple transliterations reported.
84d3f4a2-1356-4db7-a15e-49a4430e6d55,Ayşe Морозов,Ayse Морозов; Ayşe Морозов,Ukraine,2001-04,Canada SEMA,Canada SEMA,Export Restrictions,Corruption and misappropriation of state assets,Multiple transliterations reported.
c368c57a-06f7-4a0c-bff3-4273e64d2448,Cedar GmbH,CedarGmbH; Cedar GmbH; Cedar-GmbH,Russia,,UK OFSI,EU CFSP,Arms Embargo,Corruption and misappropriation of state assets,Ownership structure includes sanctioned shareholders.
e8d461e6-c07b-4af7-aab9-2dd917864a71,Mohammad Li,Mohamad Li; Mohammad Li,Iran,1960-06-16,UK OFSI,Canada SEMA,Sectoral Sanctions,Suspected terrorism financing,Potential match requires enhanced due diligence.
09f82a77-0a3b-4d47-95b8-bafe95a0ff14,Andrei El-Sayed,Andrei El-Sayed,Syria,1955-12-01,UN Consolidated,Canada SEMA,Arms Embargo,Cyber operations against critical infrastructure,Multiple transliterations reported.
7cba1a99-152c-49b6-9089-d2c8dc23b9be,Ahmet Ismayilov,Ahmed Ismayilov; Ahmet Ismayilov,China,1952-12-26,OFAC SDN,UN Consolidated,Travel Ban,Human rights violations,Subject owns assets in third countries.
7e855d28-0524-4a52-aec3-92ca83fdb431,Caspian Group,CaspianGroup; Caspian Group; Caspian-Group,Qatar,,UK OFSI,UN Consolidated,Arms Embargo,Human rights violations,Front company for designated individual.
929cdbcb-0cfc-4170-acad-efdb74635318,Xiao Wang,Xiao Wang,Kazakhstan,1998-11-10,Canada SEMA,OFAC SDN,Travel Ban,Human rights violations,Multiple transliterations reported.
462c7464-61d5-4f9a-b567-e79c7fca054c,Сергей Ismayilov,Сергей Ismayilov,Georgia,1960-12-23,Canada SEMA,UK OFSI,Arms Embargo,Suspected terrorism financing,Potential match requires enhanced due diligence.
c14af2c9-9995-49af-a698-2a180c4421a8,Сергей Wei,Сергей Wei,Ukraine,1981,Canada SEMA,UK OFSI,Asset Freeze,Involved in proliferation activities,Associated with front companies in multiple jurisdictions.
30700157-8aaa-4d59-8265-fbd9ba62ce42,Saffron Partners,Saffron Partners; Saffron-Partners; SaffronPartners,Iran,,UN Consolidated,UN Consolidated,Export Restrictions,Suspected terrorism financing,Ownership structure includes sanctioned shareholders.
572dd979-ef42-4324-b4f0-34040745aae2,Arman Tkachenko,Arman Tkachenko; Tkachenko Arman,Saudi Arabia,1978-03-19,UK OFSI,OFAC SDN,Sectoral Sanctions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
501bdd1b-77a4-4f51-b928-3578edc3cd81,Samir Gudekli,Samir Gudekli,Ukraine,1987-09,UK OFSI,Canada SEMA,Asset Freeze,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
76256acb-492f-4dcb-b2f5-d565f37ff3c0,Steppe Holdings,SteppeHoldings; Steppe Holdings; Steppe-Holdings,Iran,,UN Consolidated,UK OFSI,Asset Freeze,Involved in proliferation activities,Ownership structure includes sanctioned shareholders.
2f5e4f70-33d3-43b1-9ec4-7be07a25fac0,Mina Petrov,Mina Petrov,Ukraine,1954-04 | 1973-02-16,Canada SEMA,Canada SEMA,Sectoral Sanctions,Human rights violations,Associated with front companies in multiple jurisdictions.
821f6539-80ce-41ad-8918-bd393d52c2c4,Saffron JSC,SaffronJSC; Saffron JSC; Saffron-JSC,Russia,,OFAC SDN,UK OFSI,Travel Ban,Corruption and misappropriation of state assets,Ships and assets linked via maritime AIS data.
329d30d9-9f25-41e9-9a62-c7e000df59b4,Steppe LLC,SteppeLLC; Steppe LLC; Steppe-LLC,Saudi Arabia,,OFAC SDN,UN Consolidated,Travel Ban,Human rights violations,Potential evasion via third-country intermediaries.
de4f5d6d-2ffc-4dad-94d9-d6dcea140ccb,Oguzhan Haddad,Oguzhan Haddad; Oguzhanhan Haddad,Syria,1958-05-14 | 1960-06-23,UK OFSI,UN Consolidated,Sectoral Sanctions,Involved in proliferation activities,Potential match requires enhanced due diligence.
3369b5d6-3164-412a-b3b5-dabdbfc7f52f,Seda Sokolov,Seda Sokolov,Syria,1966-07-27,EU CFSP,EU CFSP,Export Restrictions,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
68254d7e-a4be-4dbf-9b14-9987de943edf,Cagla Yılmaz,Cagla Yilmaz; Cagla Yılmaz; Yılmaz Cagla,Türkiye,1960-03,Canada SEMA,Canada SEMA,Sectoral Sanctions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
7e2ba18c-c010-4a14-ad7c-1c6795e6e01a,Desert Falcon Partners,Desert FalconPartners; Desert Falcon Partners; Desert Falcon-Partners,Türkiye,,OFAC SDN,UK OFSI,Sectoral Sanctions,Involved in proliferation activities,Ownership structure includes sanctioned shareholders.
fe050081-bc9e-41f5-b600-98f02fece8a1,Black Sea Group,Black SeaGroup; Black Sea Group; Black Sea-Group,Syria,,EU CFSP,UK OFSI,Sectoral Sanctions,Human rights violations,Ownership structure includes sanctioned shareholders.
ad0dfe6b-927c-4cc7-a51e-1685aeb708b8,Samir Çelik,Samir Celik; Samir Çelik,Türkiye,1958-01-23,OFAC SDN,UK OFSI,Export Restrictions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
754a2ef0-bd79-4b68-bc81-d5abbc960ba7,Caspian Partners,CaspianPartners; Caspian Partners; Caspian-Partners,Qatar,,UN Consolidated,UN Consolidated,Travel Ban,Suspected terrorism financing,Potential evasion via third-country intermediaries.
54af2459-8e2a-406e-bd09-eeade1b5e786,Mehmet Yılmaz,Mehmet Yilmaz; Mehmet Yılmaz,Azerbaijan,1995-03-19,EU CFSP,OFAC SDN,Sectoral Sanctions,Involved in proliferation activities,Multiple transliterations reported.
62cde6ab-d37b-48df-bfb4-2582db8819ce,Maria Güdekli,Maria Gudekli; Maria Güdekli,Ukraine,1986-11-04,OFAC SDN,OFAC SDN,Sectoral Sanctions,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
93799774-1ed7-49d6-a31a-8601821953f7,Iryna Zhou,Iryna Zhou,Türkiye,1979-06-19,OFAC SDN,UK OFSI,Travel Ban,Corruption and misappropriation of state assets,Also known to use forged travel documents.
0222be7e-1d2f-4c63-af16-361890dc5c6c,Silk Road Co.,Silk RoadCo.; Silk Road Co.; Silk Road-Co.,China,,Canada SEMA,UN Consolidated,Export Restrictions,Corruption and misappropriation of state assets,Ships and assets linked via maritime AIS data.
b5bd37fa-e144-4c0d-8fe3-c3d1a41ebe53,Golden Crescent Sarl,Golden CrescentSarl; Golden Crescent Sarl; Golden Crescent-Sarl,United Arab Emirates,,OFAC SDN,Canada SEMA,Sectoral Sanctions,Suspected terrorism financing,Ships and assets linked via maritime AIS data.
5622cf0f-b5dd-4f3f-bf38-bf5a8d8e5c29,Olena Haddad,Haddad Olena; Olena Haddad,Russia,1961-07 | 1997-05-03,UN Consolidated,EU CFSP,Asset Freeze,Involved in proliferation activities,Multiple transliterations reported.
15d6e962-3838-4897-899d-644ae856b921,Tarık Petrova,Tarik Petrova; Tarık Petrova,Iran,1999-07-07,EU CFSP,EU CFSP,Asset Freeze,Human rights violations,Also known to use forged travel documents.
e9ac21ca-d2d2-4dc0-93c6-754f5bc4a5db,Rami Rahimi,Rami Rahimi,Türkiye,2003-01-02,OFAC SDN,EU CFSP,Asset Freeze,Human rights violations,Associated with front companies in multiple jurisdictions.
f2b46d0b-0919-48e3-9ae0-a4a6ebc84c8e,Çağla Aksoy,Cagla Aksoy; Çağla Aksoy,Georgia,1956-01-20,Canada SEMA,OFAC SDN,Travel Ban,Cyber operations against critical infrastructure,Potential match requires enhanced due diligence.
0a53cb63-17fb-4b64-9ca8-146bcbe4c025,Northern Star Ltd.,Northern StarLtd.; Northern Star Ltd.; Northern Star-Ltd.,Türkiye,,UN Consolidated,Canada SEMA,Asset Freeze,Cyber operations against critical infrastructure,Front company for designated individual.
39062de4-784d-441d-963d-ecdbcd6f123d,Yusuf Иванов,Yusuf Иванов; Иванов Yusuf,Iran,1977-10-21,Canada SEMA,Canada SEMA,Export Restrictions,Corruption and misappropriation of state assets,Associated with front companies in multiple jurisdictions.
c4d619bf-218b-40b7-a857-6a2ac721cc9a,Hüda Aksoy,Huda Aksoy; Hüda Aksoy,Ukraine,1990-04,EU CFSP,OFAC SDN,Arms Embargo,Human rights violations,Multiple transliterations reported.
80d010c9-b1d7-4078-a074-9db7430639de,Northern Star Holdings,Northern StarHoldings; Northern Star Holdings; Northern Star-Holdings,Iran,,UN Consolidated,UK OFSI,Asset Freeze,Involved in proliferation activities,Ownership structure includes sanctioned shareholders.
a074a1ea-4b4e-4aff-b25d-8a49e861b717,Hüda Saleh,Huda Saleh; Hüda Saleh,Iran,1974-07-24,OFAC SDN,UK OFSI,Asset Freeze,Corruption and misappropriation of state assets,Subject owns assets in third countries.
c5cf9eae-8bb9-4421-bf1d-bcf9bdcd7480,Петров Min,Min Петров; Петров Min,Ukraine,1952-09-10,UN Consolidated,UN Consolidated,Travel Ban,Suspected terrorism financing,Potential match requires enhanced due diligence.
a04eaba5-626d-44fd-8567-c88a5103eb4e,Golden Crescent GmbH,Golden CrescentGmbH; Golden Crescent GmbH; Golden Crescent-GmbH,Egypt,,UK OFSI,OFAC SDN,Travel Ban,Cyber operations against critical infrastructure,Ships and assets linked via maritime AIS data.
3d1e4c04-1fa5-4016-8867-c023fa2806f3,Gulf Star Sarl,Gulf StarSarl; Gulf Star Sarl; Gulf Star-Sarl,Türkiye,,Canada SEMA,Canada SEMA,Asset Freeze,Human rights violations,Operates in restricted sector per program rules.
51201eac-6e7c-4993-ac0b-77d66883eff4,Fatma Al-Fulan,Fatma Al-Fulan,Georgia,1971-12-06,EU CFSP,UK OFSI,Asset Freeze,Corruption and misappropriation of state assets,Multiple transliterations reported.
bf07247d-00d4-4fbf-ae2a-b385c77b9ca0,Steppe BV,SteppeBV; Steppe BV; Steppe-BV,Iran,,UN Consolidated,UK OFSI,Asset Freeze,Human rights violations,Ownership structure includes sanctioned shareholders.
50d56487-d751-4a9b-a4de-05dcf0c54bd5,Xiaoming El-Sayed,Xiaoming El-Sayed,Georgia,1960,UK OFSI,Canada SEMA,Asset Freeze,Cyber operations against critical infrastructure,Potential match requires enhanced due diligence.
d77bda83-7d08-4895-8926-eb6ac664c389,Deniz Морозов,Deniz Морозов,Russia,1959-08-03,EU CFSP,Canada SEMA,Sectoral Sanctions,Human rights violations,Subject owns assets in third countries.
2a06eb07-d973-4f19-b2af-dd2c0098fce0,Karim Hassan,Karim Hassan,Iran,1967-06-11,Canada SEMA,OFAC SDN,Export Restrictions,Suspected terrorism financing,Also known to use forged travel documents.
91a8ddc2-8476-48e6-9036-57e93e1ecec3,Fatimah Wei,Fatimah Wei,Türkiye,1994-10-18,OFAC SDN,OFAC SDN,Sectoral Sanctions,Human rights violations,Potential match requires enhanced due diligence.
02a19805-8a0b-45f3-b0a7-6d34aa575863,Zhao Yılmaz,Zhao Yilmaz; Zhao Yılmaz,Iran,1981,UN Consolidated,OFAC SDN,Asset Freeze,Involved in proliferation activities,Multiple transliterations reported.
8641bde4-6bb7-49fa-8baf-a4cf833588dc,Azadi GmbH,AzadiGmbH; Azadi GmbH; Azadi-GmbH,Türkiye,,UN Consolidated,EU CFSP,Travel Ban,Involved in proliferation activities,Front company for designated individual.
9cc2c8a7-2080-4bde-8b09-dc46dc0b7862,Oleksandr El-Sayed,Oleksandr El-Sayed,Ukraine,1955-11-09,UN Consolidated,EU CFSP,Travel Ban,Human rights violations,Associated with front companies in multiple jurisdictions.
ba306a6e-161c-4c21-9c9c-8d9d7d5f37bc,Ivan Çelik,Ivan Celik; Ivan Çelik,Qatar,1982-02-13,UK OFSI,UK OFSI,Sectoral Sanctions,Cyber operations against critical infrastructure,Subject owns assets in third countries.
6d53e0c5-87f3-4c2e-86c5-d2be478203e5,Iryna Zhang,Iryna Zhang; Zhang Iryna,Iran,1955-07-22,EU CFSP,OFAC SDN,Asset Freeze,Cyber operations against critical infrastructure,Also known to use forged travel documents.
a44faaaa-a10b-4777-84a1-d17664a4a5fa,Seda Aksoy,Seda Aksoy,Türkiye,1968-12-05,Canada SEMA,EU CFSP,Travel Ban,Human rights violations,Also known to use forged travel documents.
a42b544c-3a0a-4265-a929-fa7fb73ba93f,Viktor Salih,Salih Viktor; Viktor Salih,Türkiye,1977-05-02,EU CFSP,OFAC SDN,Export Restrictions,Suspected terrorism financing,Also known to use forged travel documents.
869aa813-019c-4419-8217-596e069db23e,Salim Смирнов,Salim Смирнов,Qatar,1992-01-10,EU CFSP,OFAC SDN,Asset Freeze,Cyber operations against critical infrastructure,Associated with front companies in multiple jurisdictions.
